query,response
"<Construct>Understand the terms equilateral and regular, and recognise the notation for regular polygons/Construct>
<Subject>Angles in Polygons/Subject>
<Question>
Which quadrilateral below is a regular polygon?
</Question>
<Answer>![Rhombus]()</Answer>
<Misconception>Does not know the meaning of the word regular </Misconception>","<Construct>Understand the terms equilateral and regular, and recognise the notation for regular polygons</Construct>
<Subject>Angles in Polygons</Subject>
<Question>
Which of the following polygons is regular?
</Question>
<Answer>![Isosceles Trapezium]()</Answer>
<Misconception>Does not know the meaning of the word regular</Misconception>"
"<Construct>Understand the terms equilateral and regular, and recognise the notation for regular polygons/Construct>
<Subject>Angles in Polygons/Subject>
<Question>
Which quadrilateral below is a regular polygon?
</Question>
<Answer>![Rectangle]()</Answer>
<Misconception>Does not know the meaning of the word regular </Misconception>","<Construct>Understand the terms equilateral and regular, and recognise the notation for regular polygons</Construct>
<Subject>Angles in Polygons</Subject>
<Question>
Which triangle below is a regular polygon?
</Question>
<Answer>![Equilateral Triangle]()</Answer>
<Distractor>![Scalene Triangle]()</Distractor>
<Distractor>![Right-angled Triangle]()</Distractor>
<Distractor>![Isosceles Triangle]()</Distractor>
<Misconception>Does not know the meaning of the word regular</Misconception>"
"<Construct>Express a division as a fraction/Construct>
<Subject>Mental Multiplication and Division/Subject>
<Question>
Which calculation is equivalent to the fraction \( \frac{3}{4} \) ?
</Question>
<Answer>\( 3-4 \)</Answer>
<Misconception>Thinks the fraction bar means subtract rather than divide</Misconception>","<Construct>Express a division as a fraction</Construct>
<Subject>Mental Multiplication and Division</Subject>
<Question>
Which calculation is equivalent to the fraction \( \frac{2}{5} \) ?
</Question>
<Answer>\( 2-5 \)</Answer>
<Misconception>Thinks the fraction bar means subtract rather than divide</Misconception>"
"<Construct>Express a division as a fraction/Construct>
<Subject>Mental Multiplication and Division/Subject>
<Question>
Which calculation is equivalent to the fraction \( \frac{3}{4} \) ?
</Question>
<Answer>\( 4-3 \)</Answer>
<Misconception>Thinks the fraction bar means subtract rather than divide</Misconception>","<Construct>Express a division as a fraction</Construct>
<Subject>Mental Multiplication and Division</Subject>
<Question>
Which calculation is equivalent to the fraction \( \frac{2}{5} \) ?
</Question>
<Answer>\( 5-2 \)</Answer>
<Misconception>Thinks the fraction bar means subtract rather than divide</Misconception>"
"<Construct>Express a division as a fraction/Construct>
<Subject>Mental Multiplication and Division/Subject>
<Question>
Which calculation is equivalent to the fraction \( \frac{3}{4} \) ?
</Question>
<Answer>\( 4 \div 3 \)</Answer>
<Misconception>Believes that a fraction means dividing the denominator by the numerator</Misconception>","<Construct>Express a division as a fraction</Construct>
<Subject>Mental Multiplication and Division</Subject>
<Question>
Which calculation is equivalent to the fraction \( \frac{2}{5} \) ?
</Question>
<Answer>\( 5 \div 2 \)</Answer>
<Misconception>Believes that a fraction means dividing the denominator by the numerator</Misconception>"
"<Construct>Multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression/Construct>
<Subject>Expanding Single Brackets/Subject>
<Question>
Expand and simplify:
\[
4(2 x+1)-(5 x-9)
\]
</Question>
<Answer>\( 3 x-5 \)</Answer>
<Misconception>Does not realise that subtracting a negative is the same as adding it's additive inverse</Misconception>","<Construct>Multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression</Construct>
<Subject>Expanding Single Brackets</Subject>
<Question>
Expand and simplify:
\[
2(3 x-4)-(x+2)
\]
</Question>
<Answer>\( 5 x-10 \)</Answer>
<Misconception>Does not realise that subtracting a negative is the same as adding it's additive inverse</Misconception>"
"<Construct>Multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression/Construct>
<Subject>Expanding Single Brackets/Subject>
<Question>
Expand and simplify:
\[
4(2 x+1)-(5 x-9)
\]
</Question>
<Answer>\( 13 x-5 \)</Answer>
<Misconception>Adds instead of subtracts</Misconception>","<Construct>Multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression</Construct>
<Subject>Expanding Single Brackets</Subject>
<Question>
Expand and simplify:
\[
3(2 x+4)-(2 x+1)
\]
</Question>
<Answer>\( 4 x+11 \)</Answer>
<Misconception>Adds instead of subtracts</Misconception>"
"<Construct>Expand double brackets with an extra variable outside/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
When you multiply out the brackets and simplify, what replaces the triangle?
\(
m(m+5)(m-5) \equiv m^{3} \bigstar \ m^{2} \triangle \ m \bigcirc
\)
</Question>
<Answer>\( \triangle=+25 \)</Answer>
<Misconception>Believes multiplying a positive by a negative gives a positive answer</Misconception>","<Construct>Expand double brackets with an extra variable outside</Construct>
<Subject>Expanding Double Brackets</Subject>
<Question>
When you multiply out the brackets and simplify, what replaces the diamond?
\(
p(p+3)(p-2) \equiv p^{3} \bigstar \ p^{2} \lozenge \ p \bigcirc
\)
</Question>
<Answer>\( \lozenge=-6 \)</Answer>
<Misconception>Believes multiplying a positive by a negative gives a positive answer</Misconception>"
"<Construct>Expand double brackets with an extra variable outside/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
When you multiply out the brackets and simplify, what replaces the triangle?
\(
m(m+5)(m-5) \equiv m^{3} \bigstar \ m^{2} \triangle \ m \bigcirc
\)
</Question>
<Answer>\( \triangle=+5 \)</Answer>
<Misconception>When multiplying out 2 or more brackets, does not multiply all the combinations of terms</Misconception>","<Construct>Expand double brackets with an extra variable outside</Construct>
<Subject>Expanding Double Brackets</Subject>
<Question>
When you multiply out the brackets and simplify, what replaces the diamond?
\(
x(x+3)(x-2) \equiv x^{3} \bigstar \ x^{2} \diamond \ x \bigcirc
\)
</Question>
<Answer>\( \diamond=-1 \)</Answer>
<Misconception>When multiplying out 2 or more brackets, does not multiply all the combinations of terms</Misconception>"
"<Construct>Expand double brackets with an extra variable outside/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
When you multiply out the brackets and simplify, what replaces the triangle?
\(
m(m+5)(m-5) \equiv m^{3} \bigstar \ m^{2} \triangle \ m \bigcirc
\)
</Question>
<Answer>\(
\triangle=+0
\)
(no \( m \) term)</Answer>
<Misconception>Believes the constant in an expanded quadratic comes from adding the two numbers in the brackets</Misconception>","<Construct>Expand double brackets with an extra variable outside</Construct>
<Subject>Expanding Double Brackets</Subject>
<Question>
When you multiply out the brackets and simplify, what replaces the circle?
\(
p(p+2)(p+3) \equiv p^{3} + p^{2} \triangle \ p \bigcirc
\)
</Question>
<Answer>
\(
\bigcirc=6p
\)
(no \(p^2\) term)</Answer>
<Misconception>Believes the constant in an expanded quadratic comes from adding the two numbers in the brackets</Misconception>"
"<Construct>Write a given translation in vector notation/Construct>
<Subject>Translation and Vectors/Subject>
<Question>
Three left and five down in vector notation is... \( \left(\begin{array}{c}\triangle \\ \bigcirc\end{array}\right) \) What should replace the \( \triangle \) ?
</Question>
<Answer>\( 3 \)</Answer>
<Misconception>Thinks a negative x value in a column vector means to move right rather than left </Misconception>","<Construct>Write a given translation in vector notation</Construct>
<Subject>Translation and Vectors</Subject>
<Question>
Eight right and two up in vector notation is... \( \left(\begin{array}{c}\triangle \\ \bigcirc\end{array}\right) \) What should replace the \( \triangle \) ?
</Question>
<Answer>\( 8 \)</Answer>
<Misconception>Thinks a negative x value in a column vector means to move right rather than left </Misconception>"
"<Construct>Write a given translation in vector notation/Construct>
<Subject>Translation and Vectors/Subject>
<Question>
Three left and five down in vector notation is... \( \left(\begin{array}{c}\triangle \\ \bigcirc\end{array}\right) \) What should replace the \( \triangle \) ?
</Question>
<Answer>\( -5 \)</Answer>
<Misconception>Thinks the movement of the top number in a column vector is vertical, and the bottom number is horizontal rather than the other way round</Misconception>","<Construct>Write a given translation in vector notation</Construct>
<Subject>Translation and Vectors</Subject>
<Question>
Two right and seven up in vector notation is... \( \left(\begin{array}{c}\triangle \\ \bigcirc\end{array}\right) \) What should replace the \( \bigcirc \) ?
</Question>
<Answer>\( 2 \)</Answer>
<Misconception>Thinks the movement of the top number in a column vector is vertical, and the bottom number is horizontal rather than the other way round</Misconception>"
"<Construct>Find missing numbers in a fraction multiplication/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
\( \frac{3}{5} \times ?=\frac{1}{2} \)
</Question>
<Answer>\( \frac{3}{10} \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>","<Construct>Find missing numbers in a fraction division/Construct>
<Subject>Dividing Fractions/Subject>
<Question>
?\( \div \frac{3}{4}=\frac{2}{3} \)
</Question>
<Answer>\( \frac{8}{9} \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>"
"<Construct>Find missing numbers in a fraction multiplication/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
\( \frac{3}{5} \times ?=\frac{1}{2} \)
</Question>
<Answer>There are no values that make this calculation work</Answer>
<Misconception>Does not realise that division can be used to find the missing value in a multiplication problem</Misconception>","<Construct>Find missing numbers in a fraction multiplication</Construct>
<Subject>Multiplying Fractions</Subject>
<Question>
\( \frac{2}{3} \times ?=\frac{3}{4} \)
</Question>
<Answer>There are no values that make this calculation work</Answer>
<Misconception>Does not realise that division can be used to find the missing value in a multiplication problem</Misconception>"
"<Construct>Given information about one part, work out other parts/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
To make pink paint, you mix red paint with white paint in the ratio \( 3: 4 \).
What should replace the star? ![Red, White, Total | 1200 ml, Star, Blank]()
</Question>
<Answer>\( 1201 \ \mathrm{ml} \)</Answer>
<Misconception>Thinks a difference of one part in a ratio means the quantities will differ by one unit</Misconception>","<Construct>Given information about one part, work out other parts</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
A recipe for making fruit salad uses a ratio of 2 parts apple to 5 parts orange. If you need 150g of apple, how much orange will you need? ![Apple, Orange | 150g, Star, Blank]()
</Question>
<Answer>\( 375 \ \mathrm{g} \)</Answer>
<Misconception>Thinks a difference of one part in a ratio means the quantities will differ by one unit</Misconception>"
