query,response
"<Construct>Use a protractor to measure angles between 270° and 360°/Construct>
<Subject>Measuring Angles/Subject>
<Question>
What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out a reflex angle being measured by the protractor. The inner scale goes from 0 to 360 in an anti-clockwise direction. The angle is between one red line that is at 0 (inner scale) and 180 (outer scale) on the protractor and goes anti-clockwise to the other red line that is half way between 330 and 340 (inner scale) and halfway between 210 and 200 (outer scale).
]()
</Question>
<Answer>\( 215^{\circ} \)</Answer>
<Misconception>Reads the wrong scale on the protractor when measuring reflex angles</Misconception>","<Construct>Use a protractor to measure angles between 270° and 360°</Construct>
<Subject>Measuring Angles</Subject>
<Question>
What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out a reflex angle being measured by the protractor. The inner scale goes from 0 to 360 in an anti-clockwise direction. The angle is between one red line that is at 0 (inner scale) and 180 (outer scale) on the protractor and goes anti-clockwise to the other red line that is half way between 300 and 310 (inner scale) and halfway between 180 and 190 (outer scale).
]()
</Question>
<Options>
\(145^{\circ}\)
\(235^{\circ}\)
\(325^{\circ}\)
\(245^{\circ}\)
</Options>
<Answer>\(245^{\circ}\)</Answer>
<Misconception>Reads the wrong scale on the protractor when measuring reflex angles</Misconception>"
"<Construct>Use a protractor to measure angles between 270° and 360°/Construct>
<Subject>Measuring Angles/Subject>
<Question>
What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out a reflex angle being measured by the protractor. The inner scale goes from 0 to 360 in an anti-clockwise direction. The angle is between one red line that is at 0 (inner scale) and 180 (outer scale) on the protractor and goes anti-clockwise to the other red line that is half way between 330 and 340 (inner scale) and halfway between 210 and 200 (outer scale).
]()
</Question>
<Answer>\( 205^{\circ} \)</Answer>
<Misconception>Reads the wrong scale on the protractor when measuring reflex angles</Misconception>","<Construct>Use a protractor to measure angles between 270° and 360°</Construct>
<Subject>Measuring Angles</Subject>
<Question>
What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out a reflex angle being measured by the protractor. The inner scale goes from 0 to 360 in an anti-clockwise direction. The angle is between one red line that is at 0 (inner scale) and 180 (outer scale) on the protractor and goes anti-clockwise to the other red line that is half way between 300 and 310 (inner scale) and halfway between 240 and 230 (outer scale).
]()
</Question>
<Answer>\( 235^{\circ} \)</Answer>
<Misconception>Reads the wrong scale on the protractor when measuring reflex angles</Misconception>"
"<Construct>Complete the square for expressions that end up in the form a(x + b)² + c/Construct>
<Subject>Completing the Square/Subject>
<Question>
When Sarah completes the square, what should replace the star? \( 2 g^{2}-6 g-5 \equiv 2(g  \bigstar)^{2} \triangle \)
</Question>
<Answer>\( \bigstar=-6 \)</Answer>
<Misconception>When completing the square, believes the constant in the bracket is the coefficient of x</Misconception>","<Construct>Complete the square for expressions that end up in the form a(x + b)² + c/Construct>
<Subject>Completing the Square/Subject>
<Question>
When completing the square, what should replace the star? \( 3 x^{2} + 15 x + 11 \equiv 3(x \bigstar)^{2} + \triangle \)
</Question>
<Answer>\( \bigstar=5 \)</Answer>
<Misconception>When completing the square, believes the constant in the bracket is the coefficient of x</Misconception>"
"<Construct>Complete the square for expressions that end up in the form a(x + b)² + c/Construct>
<Subject>Completing the Square/Subject>
<Question>
When Sarah completes the square, what should replace the star? \( 2 g^{2}-6 g-5 \equiv 2(g  \bigstar)^{2} \triangle \)
</Question>
<Answer>\( \bigstar=-3 \)</Answer>
<Misconception>When completing the square, believes that a is always half the x-coefficient. </Misconception>","<Construct>Complete the square for expressions that end up in the form a(x + b)² + c/Construct>
<Subject>Completing the Square/Subject>
<Question>
When completing the square for the expression \(x^2 + 8x - 12\), what should replace the star? \(x^2 + 8x - 12 \equiv (x \bigstar)^{2} - 12\)
</Question>
<Answer>\( \bigstar=4 \)</Answer>
<Misconception>When completing the square, believes that a is always half the x-coefficient.</Misconception>"
"<Construct>Complete the square for expressions that end up in the form a(x + b)² + c/Construct>
<Subject>Completing the Square/Subject>
<Question>
When Sarah completes the square, what should replace the star? \( 2 g^{2}-6 g-5 \equiv 2(g  \bigstar)^{2} \triangle \)
</Question>
<Answer>\( \bigstar=-\sqrt{6} \)</Answer>
<Misconception>When completing the square, believes the constant in the bracket is the square root of the coefficient of x</Misconception>","<Construct>Complete the square for expressions that end up in the form a(x + b)² + c/Construct>
<Subject>Completing the Square/Subject>
<Question>
When Rachel completes the square, what should replace the star? \( 3 x^{2}+9 x-2 \equiv 3(x \bigstar)^{2} - 7 \)
</Question>
<Answer>\( \bigstar=-\frac{3}{2} \)</Answer>
<Misconception>When completing the square, believes the constant in the bracket is the square root of the coefficient of x</Misconception>"
"<Construct>Continue a sequence involving triangle numbers/Construct>
<Subject>Other Sequences/Subject>
<Question>
If you add together consecutive triangle numbers you get...
</Question>
<Answer>another triangle number</Answer>
<Misconception>Believes triangle numbers are formed differently to the correct way</Misconception>","<Construct>Recognise and extend patterns involving square numbers/Construct>
<Subject>Other Sequences/Subject>
<Question>
If you multiply a square number by its next integer, you get...
</Question>
<Answer>a square number</Answer>
<Misconception>Believes square numbers are formed differently to the correct way</Misconception>"
"<Construct>Multiply mixed number fraction in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
\( 1 \frac{1}{2} \times 3 \frac{2}{3}=\bigstar\frac{3}{6} \) What should replace the star?
</Question>
<Answer>\( 3 \)</Answer>
<Misconception>When multiplying mixed numbers, forgets to multiply the fraction</Misconception>","<Construct>Multiply mixed number fraction in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
\( 2 \frac{3}{4} \times 1 \frac{1}{2}=\bigstar\frac{3}{8} \) What should replace the star?
</Question>
<Answer>\( 3 \)</Answer>
<Misconception>When multiplying mixed numbers, forgets to multiply the fraction</Misconception>"
"<Construct>Multiply mixed number fraction in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
\( 1 \frac{1}{2} \times 3 \frac{2}{3}=\bigstar\frac{3}{6} \) What should replace the star?
</Question>
<Answer>\( 4 \)</Answer>
<Misconception>When multiplying mixed numbers thinks they add the integers</Misconception>","<Construct>Multiply mixed number fraction in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
\( 2 \frac{1}{4} \times 1 \frac{3}{4}=\bigstar\frac{1}{4} \) What should replace the star?
</Question>
<Answer>\( 4 \)</Answer>
<Misconception>When multiplying mixed numbers thinks they add the integers</Misconception>"
"<Construct>Read fractions/Construct>
<Subject>Fractions of an Amount/Subject>
<Question>
How do you say this fraction?
\(
\frac{3}{5}
\)
</Question>
<Answer>Three point five</Answer>
<Misconception>Has used the decimal point to separate numerator and denominator</Misconception>","<Construct>Read fractions/Construct>
<Subject>Fractions of an Amount/Subject>
<Question>
How do you say this fraction?
\(
\frac{2}{3}
\)
</Question>
<Answer>Two point three</Answer>
<Misconception>Has used the decimal point to separate numerator and denominator</Misconception>"
"<Construct>Read fractions/Construct>
<Subject>Fractions of an Amount/Subject>
<Question>
How do you say this fraction?
\(
\frac{3}{5}
\)
</Question>
<Answer>Three fives</Answer>
<Misconception>Does not know how to say a fraction</Misconception>","<Construct>Read fractions/Construct>
<Subject>Fractions of an Amount/Subject>
<Question>
How do you say this fraction?
\(
\frac{2}{3}
\)
</Question>
<Answer>Two threes</Answer>
<Misconception>Does not know how to say a fraction</Misconception>"
"<Construct>Read fractions/Construct>
<Subject>Fractions of an Amount/Subject>
<Question>
How do you say this fraction?
\(
\frac{3}{5}
\)
</Question>
<Answer>Third fifths</Answer>
<Misconception>Does not know how to say a fraction</Misconception>","<Construct>Read fractions</Construct>
<Subject>Fractions of an Amount</Subject>
<Question>
How do you say this fraction?
\(
\frac{2}{3}
\)
</Question>
<Answer>Two thirds</Answer>
<Misconception>Does not know how to say a fraction</Misconception>
<Distractor1>One sixth</Distractor1>
<Distractor2>Three fourths</Distractor2>
<Distractor3>Half</Distractor3>"
"<Construct>Use inequality notation to order decimals with the same number of digits /Construct>
<Subject>Ordering Decimals/Subject>
<Question>
Which signs belong in the boxes to make the statement correct?

\( 0.705 \)\[ {\color{blue}\square} \]\( 0.750 \)\[ {\color{orange}\square} \]\( 0.570 \)
</Question>
<Answer>![A blue box containing a ""greater than"" symbol  and an orange box containing a ""less than"" symbol]()</Answer>
<Misconception>Mixes up greater than and less than symbols</Misconception>","<Construct>Use inequality notation to order decimals with the same number of digits</Construct>
<Subject>Ordering Decimals</Subject>
<Question>
Which signs belong in the boxes to make the statement correct?

\( 0.432 \)\[ {\color{blue}\square} \]\( 0.390 \)\[ {\color{orange}\square} \]\( 0.470 \)
</Question>
<Answer>![A blue box containing a ""greater than"" symbol  and an orange box containing a ""less than"" symbol]()</Answer>
<Misconception>Mixes up greater than and less than symbols</Misconception>"
"<Construct>Convert terminating decimals greater than 1 to fractions/Construct>
<Subject>Converting between Fractions and Decimals/Subject>
<Question>
Convert this to a fraction:
\( 1.4 \)
</Question>
<Answer>\( \frac{1}{4} \)</Answer>
<Misconception>Converts a fraction to a decimal by using the denominator after the decimal point</Misconception>","<Construct>Convert terminating decimals greater than 1 to fractions</Construct>
<Subject>Converting between Fractions and Decimals</Subject>
<Question>
Convert this to a fraction:
\( 2.5 \)
</Question>
<Answer>\( \frac{1}{5} \)</Answer>
<Misconception>Converts a fraction to a decimal by using the denominator after the decimal point</Misconception>"
"<Construct>Convert terminating decimals greater than 1 to fractions/Construct>
<Subject>Converting between Fractions and Decimals/Subject>
<Question>
Convert this to a fraction:
\( 1.4 \)
</Question>
<Answer>Not possible as it is greater than \( 1 \)</Answer>
<Misconception>Thinks numbers greater than 1 cannot be converted into fractions</Misconception>","<Construct>Convert terminating decimals greater than 1 to fractions</Construct>
<Subject>Converting between Fractions and Decimals</Subject>
<Question>
Convert this to a fraction:
\( 2.8 \)
</Question>
<A>14/5</A>
<B>18/10</B>
<C>Not possible as it is greater than 1</C>
<D>28/100</D>"
